ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3005323	OXA-926	4055	protein homolog model	Klebsiella pneumoniae	0	0.04	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005323	OXA-926	4055	protein homolog model	Klebsiella michiganensis	0	0.32	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005326	OXA-571	4058	protein homolog model	Ralstonia mannitolilytica	0	18.18	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005326	OXA-571	4058	protein homolog model	Ralstonia mannitolilytica	0	18.18	25	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005326	OXA-571	4058	protein homolog model	Ralstonia pickettii	0	30.38	16.67	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Enterobacter cloacae	0.74	0.45	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Enterobacter cloacae	0.74	0.45	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Pseudomonas aeruginosa	0	0.05	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Pseudomonas putida	5	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Aeromonas caviae	0	0.9	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Morganella morganii	0	1.39	4.08	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Morganella morganii	0	1.39	4.08	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Aeromonas caviae	0	0.9	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Providencia rettgeri	0	0.86	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Pseudomonas putida	5	0	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005334	Trimethoprim-resistant dihydrofolate reductase DfrA42	4066	protein homolog model	Providencia rettgeri	0	0.86	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005336	OXA-915	4068	protein homolog model	Acinetobacter lwoffii	0	4.76	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005336	OXA-915	4068	protein homolog model	Acinetobacter lwoffii	0	4.76	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005338	OXA-648	4070	protein homolog model	Acinetobacter lwoffii	0	14.29	10	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005339	OXA-646	4071	protein homolog model	Acinetobacter lwoffii	0	4.76	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005339	OXA-646	4071	protein homolog model	Acinetobacter lwoffii	0	4.76	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005341	OXA-897	4073	protein homolog model	Acinetobacter baumannii	0.06	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005341	OXA-897	4073	protein homolog model	Acinetobacter baumannii	0.06	0.37	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005342	OXA-653	4074	protein homolog model	Acinetobacter wuhouensis	4.55	0	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005342	OXA-653	4074	protein homolog model	Proteus mirabilis	0	0.34	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005342	OXA-653	4074	protein homolog model	Acinetobacter baumannii	0	0.37	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005342	OXA-653	4074	protein homolog model	Acinetobacter wuhouensis	4.55	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005343	OXA-499	4075	protein homolog model	Acinetobacter pittii	0	0.37	6.25	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005343	OXA-499	4075	protein homolog model	Acinetobacter pittii	0	0	6.25	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005344	OXA-825	4076	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3005346	DfrA34	4078	protein homolog model	Aeromonas veronii	0	0	3.7	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005346	DfrA34	4078	protein homolog model	Aeromonas veronii	0	0	3.7	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005346	DfrA34	4078	protein homolog model	Salmonella enterica	0	0.06	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005346	DfrA34	4078	protein homolog model	Salmonella enterica	0	0.06	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005347	DfrA37	4079	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005347	DfrA37	4079	protein homolog model	Citrobacter freundii	0	0.51	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005347	DfrA37	4079	protein homolog model	Pseudomonas aeruginosa	0	0.04	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005348	DfrA36	4080	protein homolog model	Acinetobacter indicus	0	1.39	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005348	DfrA36	4080	protein homolog model	Escherichia coli	0	0.27	0.09	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005348	DfrA36	4080	protein homolog model	Acinetobacter indicus	0	1.39	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005348	DfrA36	4080	protein homolog model	Escherichia coli	0	0.29	0.09	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Comamonas testosteroni	50	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Acinetobacter baumannii	0	0	0.31	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Aeromonas veronii	0	2.38	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Pseudomonas aeruginosa	0.34	0.16	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Klebsiella pneumoniae	0.03	0.03	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Enterobacter hormaechei	0.17	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Pseudomonas putida	5	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Enterobacter hormaechei	0.17	0	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Klebsiella pneumoniae	0	0.03	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005350	DfrB9	4082	protein homolog model	Aeromonas caviae	0	9.01	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005351	DfrA39	4083	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005351	DfrA39	4083	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Klebsiella pneumoniae	0	0.06	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Klebsiella pneumoniae	0	0.06	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Klebsiella aerogenes	1.45	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Klebsiella aerogenes	1.45	0	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Aeromonas caviae	2.44	0	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Serratia marcescens	0	0.15	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Aeromonas caviae	2.44	0	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Klebsiella quasipneumoniae	0.27	0.18	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Klebsiella quasipneumoniae	0.27	0.18	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Pseudomonas aeruginosa	0	0.04	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Serratia marcescens	0	0.15	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005354	dfr22	4085	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3005356	KPC-23	4088	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005356	KPC-23	4088	protein homolog model	Serratia marcescens	0	0.15	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005356	KPC-23	4088	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005357	KPC-25	4089	protein homolog model	Acinetobacter baumannii	0.06	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005358	KPC-26	4090	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002328	KPC-18	4091	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005359	KPC-27	4092	protein homolog model	Klebsiella pneumoniae	0	0.03	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005359	KPC-27	4092	protein homolog model	Klebsiella pneumoniae	0	0.03	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005360	KPC-29	4093	protein homolog model	Serratia marcescens	0	0.15	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005362	KPC-31	4095	protein homolog model	Klebsiella pneumoniae	0.02	0.08	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005362	KPC-31	4095	protein homolog model	Klebsiella pneumoniae	0.02	0.08	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005363	KPC-32	4096	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005363	KPC-32	4096	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005364	KPC-30	4097	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005364	KPC-30	4097	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005364	KPC-30	4097	protein homolog model	Klebsiella pneumoniae	0	0.07	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005364	KPC-30	4097	protein homolog model	Citrobacter freundii	0.52	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005365	KPC-33	4098	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005365	KPC-33	4098	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005365	KPC-33	4098	protein homolog model	Klebsiella pneumoniae	0.05	0.05	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005365	KPC-33	4098	protein homolog model	Klebsiella pneumoniae	0.05	0.04	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005366	KPC-34	4099	protein homolog model	Klebsiella pneumoniae	0	0.03	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005367	KPC-35	4100	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005367	KPC-35	4100	protein homolog model	Pseudomonas aeruginosa	0.34	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005367	KPC-35	4100	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005368	KPC-36	4101	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005370	KPC-38	4103	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005370	KPC-38	4103	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005371	KPC-39	4104	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005371	KPC-39	4104	protein homolog model	Klebsiella aerogenes	0	0.31	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005371	KPC-39	4104	protein homolog model	Klebsiella pneumoniae	0	0.03	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005372	KPC-40	4105	protein homolog model	Enterobacter hormaechei	0	0.12	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005372	KPC-40	4105	protein homolog model	Klebsiella pneumoniae	0.02	0.03	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005372	KPC-40	4105	protein homolog model	Enterobacter hormaechei	0	0.12	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005373	KPC-41	4106	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005374	KPC-42	4107	protein homolog model	Pseudomonas aeruginosa	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005374	KPC-42	4107	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005375	KPC-43	4108	protein homolog model	Citrobacter freundii	0	0.25	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005375	KPC-43	4108	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005375	KPC-43	4108	protein homolog model	Pseudomonas aeruginosa	0.69	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005376	KPC-45	4109	protein homolog model	Citrobacter freundii	0	0.25	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005376	KPC-45	4109	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005376	KPC-45	4109	protein homolog model	Enterobacter hormaechei	0.17	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005378	KPC-49	4111	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005378	KPC-49	4111	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005378	KPC-49	4111	protein homolog model	Klebsiella aerogenes	0	0.31	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005380	KPC-51	4113	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005380	KPC-51	4113	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005381	KPC-52	4114	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005381	KPC-52	4114	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005382	KPC-54	4115	protein homolog model	Klebsiella michiganensis	0	0.32	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005383	KPC-55	4116	protein homolog model	Klebsiella aerogenes	0	0.31	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005383	KPC-55	4116	protein homolog model	Klebsiella pneumoniae	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005383	KPC-55	4116	protein homolog model	Pseudomonas aeruginosa	0.34	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005384	KPC-56	4117	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005384	KPC-56	4117	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005385	KPC-57	4118	protein homolog model	Klebsiella aerogenes	0	0.31	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005385	KPC-57	4118	protein homolog model	Pseudomonas aeruginosa	0.34	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3005385	KPC-57	4118	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3001854	ACT-34	4129	protein homolog model	Enterobacter asburiae	0	0.69	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006234	ACT-39	4130	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006234	ACT-39	4130	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006235	ACT-40	4131	protein homolog model	Enterobacter hormaechei	0	0.41	1.79	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006235	ACT-40	4131	protein homolog model	Enterobacter cloacae	0	0.45	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006235	ACT-40	4131	protein homolog model	Enterobacter cloacae	0	0.45	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006235	ACT-40	4131	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006235	ACT-40	4131	protein homolog model	Enterobacter hormaechei	0	0.47	1.79	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006236	ACT-41	4132	protein homolog model	Enterobacter hormaechei	0	0.59	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006236	ACT-41	4132	protein homolog model	Enterobacter cloacae	0	0.45	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006236	ACT-41	4132	protein homolog model	Enterobacter hormaechei	0	1.65	0.6	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006236	ACT-41	4132	protein homolog model	Enterobacter cloacae	0	0.45	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006237	ACT-42	4133	protein homolog model	Enterobacter hormaechei	0	0.06	0.6	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006237	ACT-42	4133	protein homolog model	Enterobacter hormaechei	0	0.06	0.6	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006238	ACT-43	4134	protein homolog model	Enterobacter hormaechei	0	0.53	0.6	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006238	ACT-43	4134	protein homolog model	Enterobacter hormaechei	0	0.24	0.6	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006239	ACT-44	4135	protein homolog model	Enterobacter hormaechei	0	0.53	0.6	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006239	ACT-44	4135	protein homolog model	Enterobacter hormaechei	0	0.53	0.6	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006240	ACT-45	4136	protein homolog model	Enterobacter cloacae	0	0	2.27	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006240	ACT-45	4136	protein homolog model	Enterobacter hormaechei	0	9.26	3.57	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006240	ACT-45	4136	protein homolog model	Enterobacter hormaechei	0	9.2	3.57	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006240	ACT-45	4136	protein homolog model	Enterobacter cloacae	0	0	2.27	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006241	ACT-46	4137	protein homolog model	Enterobacter hormaechei	0	0.47	0.6	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006241	ACT-46	4137	protein homolog model	Enterobacter hormaechei	0	0.47	0.6	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006242	ACT-47	4138	protein homolog model	Enterobacter hormaechei	0	1.71	2.38	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006242	ACT-47	4138	protein homolog model	Enterobacter hormaechei	0	0.29	0.6	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006242	ACT-47	4138	protein homolog model	Enterobacter cloacae	0	0	2.27	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006243	ACT-48	4139	protein homolog model	Enterobacter cloacae	0	1.36	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006243	ACT-48	4139	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006243	ACT-48	4139	protein homolog model	Enterobacter hormaechei	0	0.06	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006243	ACT-48	4139	protein homolog model	Enterobacter chengduensis	0	45.45	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006243	ACT-48	4139	protein homolog model	Enterobacter chengduensis	0	45.45	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006243	ACT-48	4139	protein homolog model	Enterobacter cloacae	0	1.36	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006245	ACT-50	4141	protein homolog model	Enterobacter cloacae	0	3.64	2.27	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006246	ACT-51	4142	protein homolog model	Enterococcus faecalis	0	0.05	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006246	ACT-51	4142	protein homolog model	Enterobacter kobei	0	14.75	8.33	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006246	ACT-51	4142	protein homolog model	Enterobacter kobei	0	4.1	8.33	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006247	ACT-52	4143	protein homolog model	Enterobacter kobei	0	20.49	16.67	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3006247	ACT-52	4143	protein homolog model	Enterobacter cloacae	0	0	4.55	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
