ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3000948	TEM-81	1531	protein homolog model	Escherichia coli	0	0.1	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002027	CMY-16	1535	protein homolog model	Escherichia coli	0	0	0.03	0	perfect	antibiotic inactivation; cephamycin
ARO:3002027	CMY-16	1535	protein homolog model	Escherichia coli	0	0.01	0.03	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3002603	aadA3	1539	protein homolog model	Escherichia coli	0.14	0.74	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3000861	rmtC	1540	protein homolog model	Escherichia coli	0.09	0.07	0	0	perfect	aminoglycoside antibiotic; antibiotic target alteration
ARO:3000861	rmtC	1540	protein homolog model	Escherichia coli	0.09	0.07	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic target alteration
ARO:3002033	CMY-22	1543	protein homolog model	Escherichia coli	0	0	0.03	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3000375	ErmB	1549	protein homolog model	Escherichia coli	0.62	1.84	0.43	0.13	perfect_strict	antibiotic target alteration; lincosamide antibiotic; macrolide antibiotic; streptogramin antibiotic
ARO:3002628	aad(6)	1562	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002685	catIII	1580	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; phenicol antibiotic
ARO:3002685	catIII	1580	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	antibiotic inactivation; phenicol antibiotic
ARO:3002861	dfrA5	1582	protein homolog model	Escherichia coli	0.24	1.93	0.11	0.13	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002861	dfrA5	1582	protein homolog model	Escherichia coli	0.25	1.97	0.11	0.13	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3001894	CTX-M-32	1586	protein homolog model	Escherichia coli	0.01	0.56	0.03	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001894	CTX-M-32	1586	protein homolog model	Escherichia coli	0.01	0.56	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001405	OXA-10	1587	protein homolog model	Escherichia coli	0.19	0.46	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001405	OXA-10	1587	protein homolog model	Escherichia coli	0.22	0.48	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002859	dfrA14	1592	protein homolog model	Escherichia coli	0.89	2.63	0.23	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002859	dfrA14	1592	protein homolog model	Escherichia coli	1.21	4.25	0.23	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3001061	SHV-2A	1597	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001061	SHV-2A	1597	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001879	CTX-M-16	1606	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001798	OXA-74	1610	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001915	CTX-M-53	1632	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002122	CMY-111	1638	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephamycin
ARO:3002122	CMY-111	1638	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3001865	CTX-M-2	1648	protein homolog model	Escherichia coli	0.01	0.18	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001865	CTX-M-2	1648	protein homolog model	Escherichia coli	0.01	0.18	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001940	CTX-M-79	1656	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002594	AAC(6')-IIa	1657	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3001815	ACC-1	1663	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3001815	ACC-1	1663	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam
ARO:3000782	adeK	1664	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; carbapenem; cephalosporin; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; lincosamide antibiotic; macrolide antibiotic; penem; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3000947	TEM-80	1667	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001868	CTX-M-5	1675	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3002547	AAC(6')-Ib-cr1	1678	protein homolog model	Escherichia coli	0	0	0	1.15	perfect	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3002547	AAC(6')-Ib-cr1	1678	protein homolog model	Escherichia coli	0	0.02	0	1.15	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation; fluoroquinolone antibiotic
ARO:3002621	aadA24	1682	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002621	aadA24	1682	protein homolog model	Escherichia coli	0.08	0.68	0.03	0.26	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3001950	CTX-M-90	1688	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3000186	tetM	1692	protein homolog model	Escherichia coli	0.61	1.89	0.09	0	perfect_strict	antibiotic target protection; tetracycline antibiotic
ARO:3001006	TEM-143	1693	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000999	TEM-135	1697	protein homolog model	Escherichia coli	0.21	0.18	0.03	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000999	TEM-135	1697	protein homolog model	Escherichia coli	0.24	0.22	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002718	QnrB4	1707	protein homolog model	Escherichia coli	0.04	0.26	0.06	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002718	QnrB4	1707	protein homolog model	Escherichia coli	0.04	0.26	0.06	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3000978	TEM-115	1709	protein homolog model	Escherichia coli	0.01	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001375	TEM-184	1722	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000318	mphB	1731	protein homolog model	Escherichia coli	0.03	0.44	0	0	perfect	antibiotic inactivation; macrolide antibiotic
ARO:3000318	mphB	1731	protein homolog model	Escherichia coli	0.03	0.51	0	0	perfect_strict	antibiotic inactivation; macrolide antibiotic
ARO:3001190	SHV-151	1732	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3000922	TEM-53	1740	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002312	KPC-2	1745	protein homolog model	Escherichia coli	0.29	0.42	0.03	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3002312	KPC-2	1745	protein homolog model	Escherichia coli	0.29	0.43	0.03	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; monobactam; penam
ARO:3001327	MdtK	1752	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3001885	CTX-M-23	1755	protein homolog model	Escherichia coli	0.01	0	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3000027	emrA	1757	protein homolog model	Escherichia coli	0	8.66	11.64	0	perfect	antibiotic efflux; fluoroquinolone antibiotic
ARO:3000027	emrA	1757	protein homolog model	Escherichia coli	0.02	74.66	61.49	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3002616	aadA16	1762	protein homolog model	Escherichia coli	0.17	0.41	0.06	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002002	CTX-M-144	1768	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001975	CTX-M-115	1769	protein homolog model	Escherichia coli	0	0.05	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001975	CTX-M-115	1769	protein homolog model	Escherichia coli	0	0.05	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3000989	TEM-127	1770	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000890	TEM-19	1771	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000890	TEM-19	1771	protein homolog model	Escherichia coli	0	0.07	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002796	QnrS7	1775	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3000884	TEM-12	1782	protein homolog model	Escherichia coli	0	0.03	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000884	TEM-12	1782	protein homolog model	Escherichia coli	0	0.1	0.06	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003033	mexY	1786	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux; carbapenem; cephalosporin; cephamycin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; macrolide antibiotic; penam; phenicol antibiotic; tetracycline antibiotic
ARO:3001030	TEM-164	1791	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001014	TEM-147	1799	protein homolog model	Escherichia coli	0.01	0.01	0.03	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000165	tet(A)	1808	protein homolog model	Escherichia coli	0.06	0.5	0	0	perfect	antibiotic efflux; tetracycline antibiotic
ARO:3000165	tet(A)	1808	protein homolog model	Escherichia coli	4.48	22.41	3.23	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3002719	QnrB5	1809	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002597	AAC(6')-Ie-APH(2'')-Ia	1814	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3001992	CTX-M-134	1815	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001992	CTX-M-134	1815	protein homolog model	Escherichia coli	0.01	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3000880	TEM-8	1816	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002986	bacA	1820	protein homolog model	Escherichia coli	0.01	23.08	26.16	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3002986	bacA	1820	protein homolog model	Escherichia coli	0.03	74.72	61.58	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3001889	CTX-M-27	1825	protein homolog model	Escherichia coli	0.54	1.48	0.09	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001889	CTX-M-27	1825	protein homolog model	Escherichia coli	0.54	1.48	0.09	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001064	SHV-5	1827	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001064	SHV-5	1827	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002639	APH(3'')-Ib	1830	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002639	APH(3'')-Ib	1830	protein homolog model	Escherichia coli	4.53	24.44	4.37	3.45	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002791	QnrS2	1832	protein homolog model	Escherichia coli	0.07	0.41	0.03	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002791	QnrS2	1832	protein homolog model	Escherichia coli	0.1	0.43	0.03	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3000565	tet(38)	1835	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3002069	CMY-59	1840	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3000074	emrB	1847	protein homolog model	Escherichia coli	0.01	53.84	47.6	0	perfect	antibiotic efflux; fluoroquinolone antibiotic
ARO:3000074	emrB	1847	protein homolog model	Escherichia coli	0.02	74.49	61.15	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic
ARO:3002735	QnrB20	1856	protein homolog model	Escherichia coli	0.06	0.16	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3000949	TEM-82	1868	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002879	linG	1873	protein homolog model	Escherichia coli	0.15	0.61	0.03	0	perfect	antibiotic inactivation; lincosamide antibiotic
ARO:3002879	linG	1873	protein homolog model	Escherichia coli	0.3	1.01	0.06	0	perfect_strict	antibiotic inactivation; lincosamide antibiotic
ARO:3000936	TEM-70	1887	protein homolog model	Escherichia coli	0	0.11	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002355	NDM-4	1889	protein homolog model	Escherichia coli	0.03	0.05	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002355	NDM-4	1889	protein homolog model	Escherichia coli	0.03	0.05	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3000953	TEM-86	1890	protein homolog model	Escherichia coli	0	0.06	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000179	tet(L)	1897	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic efflux; tetracycline antibiotic
ARO:3000795	mdtE	1903	protein homolog model	Escherichia coli	0	39.7	32.96	0	perfect	antibiotic efflux; fluoroquinolone antibiotic; macrolide antibiotic; penam
ARO:3000795	mdtE	1903	protein homolog model	Escherichia coli	0	74.53	61.29	0	perfect_strict	antibiotic efflux; fluoroquinolone antibiotic; macrolide antibiotic; penam
ARO:3001995	CTX-M-136	1910	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001385	TEM-208	1916	protein homolog model	Escherichia coli	0	0.27	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000363	EreB	1921	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; macrolide antibiotic
ARO:3000263	marA	1922	protein homolog model	Escherichia coli	0.07	58.99	51.43	0	perfect	antibiotic efflux; carbapenem; cephalosporin; cephamycin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; monobactam; penam; penem; phenicol antibiotic; reduced permeability to antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3000263	marA	1922	protein homolog model	Escherichia coli	0.07	74.42	61.44	0	perfect_strict	antibiotic efflux; carbapenem; cephalosporin; cephamycin; disinfecting agents and antiseptics; fluoroquinolone antibiotic; glycylcycline; monobactam; penam; penem; phenicol antibiotic; reduced permeability to antibiotic; rifamycin antibiotic; tetracycline antibiotic
ARO:3000378	MexB	1925	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	aminocoumarin antibiotic; antibiotic efflux; carbapenem; cephalosporin; cephamycin; diaminopyrimidine antibiotic; fluoroquinolone antibiotic; macrolide antibiotic; monobactam; penam; penem; peptide antibiotic; phenicol antibiotic; sulfonamide antibiotic; tetracycline antibiotic
ARO:3001017	TEM-150	1931	protein homolog model	Escherichia coli	0	0.42	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002006	CTX-M-148	1944	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3000942	TEM-76	1951	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001396	OXA-1	1952	protein homolog model	Escherichia coli	0.42	5.15	0.8	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001396	OXA-1	1952	protein homolog model	Escherichia coli	0.59	5.24	0.89	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001020	TEM-154	1954	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003052	smeB	1960	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux; cephalosporin; cephamycin; penam
ARO:3000968	TEM-105	1961	protein homolog model	Escherichia coli	0.13	0.21	0.09	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001050	TEM-190	1963	protein homolog model	Escherichia coli	0.03	0.05	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001050	TEM-190	1963	protein homolog model	Escherichia coli	0.03	0.07	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000974	TEM-111	1973	protein homolog model	Escherichia coli	0	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3003210	FosA4	1979	protein homolog model	Escherichia coli	0.1	0.13	0	0	perfect	antibiotic inactivation; fosfomycin
ARO:3003210	FosA4	1979	protein homolog model	Escherichia coli	0.1	0.13	0	0	perfect_strict	antibiotic inactivation; fosfomycin
ARO:3001066	SHV-7	1985	protein homolog model	Escherichia coli	0	0.02	0	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001066	SHV-7	1985	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002707	QnrA1	1987	protein homolog model	Escherichia coli	0.04	0.1	0	0	perfect	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002707	QnrA1	1987	protein homolog model	Escherichia coli	0.04	0.1	0	0	perfect_strict	antibiotic target protection; fluoroquinolone antibiotic
ARO:3002018	CMY-7	1988	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephamycin
ARO:3002854	dfrA1	1992	protein homolog model	Escherichia coli	0.33	2.47	0.23	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002854	dfrA1	1992	protein homolog model	Escherichia coli	0.43	4.74	1.29	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3001392	TEM-215	1999	protein homolog model	Escherichia coli	0.09	0.02	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001392	TEM-215	1999	protein homolog model	Escherichia coli	0.13	0.09	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001049	TEM-189	2004	protein homolog model	Escherichia coli	0	0.07	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002218	IMP-27	2006	protein homolog model	Escherichia coli	0	0	0.03	0	perfect	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002218	IMP-27	2006	protein homolog model	Escherichia coli	0	0	0.03	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam; penem
ARO:3002606	aadA6	2009	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3001988	CTX-M-129	2010	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3003578	PmrF	2014	protein homolog model	Escherichia coli	0.03	28.06	26.13	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3003578	PmrF	2014	protein homolog model	Escherichia coli	0.04	74.56	61.32	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3002134	DHA-3	2015	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin; cephamycin
ARO:3001203	SHV-165	2021	protein homolog model	Escherichia coli	0.02	0	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3001963	CTX-M-104	2022	protein homolog model	Escherichia coli	0.01	0.02	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001963	CTX-M-104	2022	protein homolog model	Escherichia coli	0.01	0.03	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3000926	TEM-57	2025	protein homolog model	Escherichia coli	0.03	0.09	0	0	perfect	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3000926	TEM-57	2025	protein homolog model	Escherichia coli	0.03	0.2	0.09	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3001923	CTX-M-62	2032	protein homolog model	Escherichia coli	0.01	0	0	0	perfect	antibiotic inactivation; cephalosporin
ARO:3001923	CTX-M-62	2032	protein homolog model	Escherichia coli	0.01	0	0	0	perfect_strict	antibiotic inactivation; cephalosporin
ARO:3001878	CTX-M-15	2035	protein homolog model	Escherichia coli	1.24	6.19	2.49	0	perfect	antibiotic inactivation; cephalosporin; penam
ARO:3001878	CTX-M-15	2035	protein homolog model	Escherichia coli	1.25	6.21	2.52	0	perfect_strict	antibiotic inactivation; cephalosporin; penam
ARO:3002608	aadA8	2043	protein homolog model	Escherichia coli	0.01	0.56	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3003013	dfrA15	2051	protein homolog model	Escherichia coli	0.04	0.27	0	0	perfect	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3003013	dfrA15	2051	protein homolog model	Escherichia coli	0.04	0.27	0	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3002862	dfrA7	2053	protein homolog model	Escherichia coli	0.03	1.19	0.57	0	perfect_strict	antibiotic target replacement; diaminopyrimidine antibiotic
ARO:3003549	mdtO	2056	protein homolog model	Escherichia coli	0	7.32	9.03	0	perfect	antibiotic efflux; disinfecting agents and antiseptics; nucleoside antibiotic
ARO:3003549	mdtO	2056	protein homolog model	Escherichia coli	0.03	74.43	61.15	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics; nucleoside antibiotic
ARO:3001362	SHV-179	2057	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; penam
ARO:3002812	pp-flo	2058	protein homolog model	Escherichia coli	0.01	0.08	0	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3000319	mphC	2062	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; macrolide antibiotic
ARO:3001376	TEM-196	2064	protein homolog model	Escherichia coli	0.03	0.04	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002613	aadA13	2087	protein homolog model	Escherichia coli	0.01	0.02	0	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002613	aadA13	2087	protein homolog model	Escherichia coli	0.01	0.12	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002644	APH(3')-IIa	2114	protein homolog model	Escherichia coli	0.22	1.6	0.17	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3002644	APH(3')-IIa	2114	protein homolog model	Escherichia coli	0.25	1.71	0.26	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3000876	TEM-4	2115	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic inactivation; cephalosporin; monobactam; penam; penem
ARO:3002578	AAC(6')-Ib7	2117	protein homolog model	Escherichia coli	0.33	1.65	0.03	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3003589	NmcA	2138	protein homolog model	Escherichia coli	0	0	0.03	0	perfect_strict	antibiotic inactivation; carbapenem; cephalosporin; cephamycin; penam
ARO:3003680	TriB	2193	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics
ARO:3003687	APH(3')-VI	2200	protein homolog model	Escherichia coli	0.05	0.1	0.03	0	perfect	aminoglycoside antibiotic; antibiotic inactivation
ARO:3003687	APH(3')-VI	2200	protein homolog model	Escherichia coli	0.05	0.11	0.03	0	perfect_strict	aminoglycoside antibiotic; antibiotic inactivation
ARO:3003689	MCR-1.1	2203	protein homolog model	Escherichia coli	0.78	4.65	0.89	0	perfect	antibiotic target alteration; peptide antibiotic
ARO:3003689	MCR-1.1	2203	protein homolog model	Escherichia coli	0.8	4.71	0.89	0	perfect_strict	antibiotic target alteration; peptide antibiotic
ARO:3003692	MexJ	2205	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics; macrolide antibiotic; tetracycline antibiotic
ARO:3003693	MexK	2206	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics; macrolide antibiotic; tetracycline antibiotic
ARO:3003030	MexV	2207	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics; fluoroquinolone antibiotic; macrolide antibiotic; phenicol antibiotic; tetracycline antibiotic
ARO:3003031	MexW	2208	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; disinfecting agents and antiseptics; fluoroquinolone antibiotic; macrolide antibiotic; phenicol antibiotic; tetracycline antibiotic
ARO:3003698	mexP	2211	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; carbapenem; diaminopyrimidine antibiotic; disinfecting agents and antiseptics; macrolide antibiotic; phenicol antibiotic; tetracycline antibiotic
ARO:3003699	mexQ	2212	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; carbapenem; diaminopyrimidine antibiotic; disinfecting agents and antiseptics; macrolide antibiotic; phenicol antibiotic; tetracycline antibiotic
ARO:3003705	mexN	2217	protein homolog model	Escherichia coli	0	0.02	0	0	perfect_strict	antibiotic efflux; phenicol antibiotic
ARO:3003742	mphG	2259	protein homolog model	Escherichia coli	0	0.01	0	0	perfect	antibiotic inactivation; macrolide antibiotic
